"business_id","day_of_week","opening_time_hours","closing_time_hours"
"dzncF6n6MHJLXUo4_J6eig","Monday","660","1200"
"dzncF6n6MHJLXUo4_J6eig","Tuesday","660","1200"
"dzncF6n6MHJLXUo4_J6eig","Wednesday","660","1200"
"dzncF6n6MHJLXUo4_J6eig","Friday","660","1200"
"3VKJ7cWSH38QKgCrYlG3Mg","Saturday","660","1200"
"3VKJ7cWSH38QKgCrYlG3Mg","Thursday","660","1200"
"3VKJ7cWSH38QKgCrYlG3Mg","Tuesday","660","1200"
"3VKJ7cWSH38QKgCrYlG3Mg","Wednesday","660","1200"
"3VKJ7cWSH38QKgCrYlG3Mg","Friday","660","1200"
"3VKJ7cWSH38QKgCrYlG3Mg","Sunday","660","1200"
"DVSNgV1DQjKteuKWLCiOEQ","Saturday","660","1350"
"DVSNgV1DQjKteuKWLCiOEQ","Thursday","660","1320"
"DVSNgV1DQjKteuKWLCiOEQ","Monday","660","1320"
"DVSNgV1DQjKteuKWLCiOEQ","Tuesday","660","1320"
"DVSNgV1DQjKteuKWLCiOEQ","Wednesday","660","1320"
"DVSNgV1DQjKteuKWLCiOEQ","Friday","660","1350"
"DVSNgV1DQjKteuKWLCiOEQ","Sunday","660","1320"
"cBpJIOrVXotDI0XAZH_k0g","Saturday","660","30"
"cBpJIOrVXotDI0XAZH_k0g","Thursday","660","1410"
"cBpJIOrVXotDI0XAZH_k0g","Monday","660","1410"
"cBpJIOrVXotDI0XAZH_k0g","Tuesday","660","1410"
"cBpJIOrVXotDI0XAZH_k0g","Wednesday","660","1410"
"cBpJIOrVXotDI0XAZH_k0g","Friday","660","30"
"cBpJIOrVXotDI0XAZH_k0g","Sunday","660","1410"
"RqbSeoeqXTwts5pfhw7nJg","Saturday","660","120"
"RqbSeoeqXTwts5pfhw7nJg","Thursday","660","120"
"RqbSeoeqXTwts5pfhw7nJg","Monday","660","120"
"RqbSeoeqXTwts5pfhw7nJg","Tuesday","660","120"
"RqbSeoeqXTwts5pfhw7nJg","Wednesday","660","120"
"RqbSeoeqXTwts5pfhw7nJg","Friday","660","120"
"RqbSeoeqXTwts5pfhw7nJg","Sunday","660","120"
"2ceeU8e3nZjaPfGmLwh4kg","Saturday","660","150"
"2ceeU8e3nZjaPfGmLwh4kg","Thursday","660","150"
"2ceeU8e3nZjaPfGmLwh4kg","Monday","660","150"
"2ceeU8e3nZjaPfGmLwh4kg","Tuesday","660","150"
"2ceeU8e3nZjaPfGmLwh4kg","Wednesday","660","150"
"2ceeU8e3nZjaPfGmLwh4kg","Friday","660","150"
"2ceeU8e3nZjaPfGmLwh4kg","Sunday","660","150"
"iNQoQIROS0vZDmm-aSpxFA","Saturday","480","1200"
"iNQoQIROS0vZDmm-aSpxFA","Thursday","480","1200"
"iNQoQIROS0vZDmm-aSpxFA","Monday","480","1200"
"iNQoQIROS0vZDmm-aSpxFA","Tuesday","480","1200"
"iNQoQIROS0vZDmm-aSpxFA","Wednesday","480","1200"
"iNQoQIROS0vZDmm-aSpxFA","Friday","480","1200"
"iNQoQIROS0vZDmm-aSpxFA","Sunday","480","1200"
"lneCKBqC5qPphrbFGcaI3A","Saturday","600","1080"
"lneCKBqC5qPphrbFGcaI3A","Thursday","600","1200"
"lneCKBqC5qPphrbFGcaI3A","Monday","600","1200"
"lneCKBqC5qPphrbFGcaI3A","Tuesday","600","1200"
"lneCKBqC5qPphrbFGcaI3A","Wednesday","600","1200"
"lneCKBqC5qPphrbFGcaI3A","Friday","600","1200"
"lneCKBqC5qPphrbFGcaI3A","Sunday","720","300"
"WBxuIQsxGl7vNe5MXYszCA","Saturday","660","60"
"WBxuIQsxGl7vNe5MXYszCA","Thursday","660","0"
"WBxuIQsxGl7vNe5MXYszCA","Monday","660","0"
"WBxuIQsxGl7vNe5MXYszCA","Tuesday","660","0"
"WBxuIQsxGl7vNe5MXYszCA","Wednesday","660","0"
"WBxuIQsxGl7vNe5MXYszCA","Friday","660","60"
"WBxuIQsxGl7vNe5MXYszCA","Sunday","660","1380"
"cRwNwAGQ8Pc_-orLefrwRw","Saturday","630","1380"
"cRwNwAGQ8Pc_-orLefrwRw","Thursday","630","1320"
"cRwNwAGQ8Pc_-orLefrwRw","Monday","630","1320"
"cRwNwAGQ8Pc_-orLefrwRw","Tuesday","630","1320"
"cRwNwAGQ8Pc_-orLefrwRw","Wednesday","630","1320"
"cRwNwAGQ8Pc_-orLefrwRw","Friday","630","1380"
"cRwNwAGQ8Pc_-orLefrwRw","Sunday","630","1320"
"hCrgxGV0uilNV_tMHD-1fQ","Saturday","600","60"
"hCrgxGV0uilNV_tMHD-1fQ","Thursday","600","0"
"hCrgxGV0uilNV_tMHD-1fQ","Monday","600","0"
"hCrgxGV0uilNV_tMHD-1fQ","Tuesday","600","0"
"hCrgxGV0uilNV_tMHD-1fQ","Wednesday","600","0"
"hCrgxGV0uilNV_tMHD-1fQ","Friday","600","60"
"hCrgxGV0uilNV_tMHD-1fQ","Sunday","600","0"
"PzOqRohWw7F7YEPBz6AubA","Saturday","330","960"
"PzOqRohWw7F7YEPBz6AubA","Thursday","330","960"
"PzOqRohWw7F7YEPBz6AubA","Monday","330","960"
"PzOqRohWw7F7YEPBz6AubA","Tuesday","330","960"
"PzOqRohWw7F7YEPBz6AubA","Wednesday","330","960"
"PzOqRohWw7F7YEPBz6AubA","Friday","330","960"
"PzOqRohWw7F7YEPBz6AubA","Sunday","330","960"
"VIpKfoE4PsV-hJJQDPRP4g","Thursday","540","1080"
"VIpKfoE4PsV-hJJQDPRP4g","Monday","540","1080"
"VIpKfoE4PsV-hJJQDPRP4g","Tuesday","540","1080"
"VIpKfoE4PsV-hJJQDPRP4g","Wednesday","540","1080"
"VIpKfoE4PsV-hJJQDPRP4g","Friday","540","1080"
"EQZXKGdQsrxTVH0T2bKflA","Saturday","420","1020"
"EQZXKGdQsrxTVH0T2bKflA","Thursday","420","1080"
"EQZXKGdQsrxTVH0T2bKflA","Tuesday","420","1080"
"EQZXKGdQsrxTVH0T2bKflA","Wednesday","420","1080"
"EQZXKGdQsrxTVH0T2bKflA","Friday","420","1080"
"EQZXKGdQsrxTVH0T2bKflA","Sunday","480","960"
"ouxBHpiWqV6mIsP-fjbJAQ","Saturday","600","1020"
"ouxBHpiWqV6mIsP-fjbJAQ","Thursday","600","1020"
"ouxBHpiWqV6mIsP-fjbJAQ","Tuesday","600","1020"
"ouxBHpiWqV6mIsP-fjbJAQ","Wednesday","600","1020"
"ouxBHpiWqV6mIsP-fjbJAQ","Friday","600","1020"
"ouxBHpiWqV6mIsP-fjbJAQ","Sunday","780","1020"
"DUF5XeGsqpIT9whspDOJYg","Saturday","540","1020"
"DUF5XeGsqpIT9whspDOJYg","Thursday","540","1080"
"DUF5XeGsqpIT9whspDOJYg","Monday","540","1080"
"DUF5XeGsqpIT9whspDOJYg","Tuesday","540","1080"
"DUF5XeGsqpIT9whspDOJYg","Wednesday","540","1080"
"DUF5XeGsqpIT9whspDOJYg","Friday","540","1080"
"lig_u5J0jLjMnwhrNZsL_w","Thursday","510","1020"
"lig_u5J0jLjMnwhrNZsL_w","Monday","510","1020"
"lig_u5J0jLjMnwhrNZsL_w","Tuesday","510","1020"
"lig_u5J0jLjMnwhrNZsL_w","Wednesday","510","1020"
"lig_u5J0jLjMnwhrNZsL_w","Friday","510","1020"
"K2VQpb53hzGwSI5wfepEAw","Saturday","660","1260"
"K2VQpb53hzGwSI5wfepEAw","Thursday","660","1260"
"K2VQpb53hzGwSI5wfepEAw","Monday","660","1260"
"K2VQpb53hzGwSI5wfepEAw","Tuesday","660","1260"
"K2VQpb53hzGwSI5wfepEAw","Wednesday","660","1260"
"K2VQpb53hzGwSI5wfepEAw","Friday","660","1260"
"K2VQpb53hzGwSI5wfepEAw","Sunday","660","1260"
"G1LaLNJObuAwZGAcJ7OY0Q","Saturday","600","120"
"G1LaLNJObuAwZGAcJ7OY0Q","Thursday","600","1260"
"G1LaLNJObuAwZGAcJ7OY0Q","Monday","600","1260"
"G1LaLNJObuAwZGAcJ7OY0Q","Tuesday","600","1260"
"G1LaLNJObuAwZGAcJ7OY0Q","Wednesday","600","1260"
"G1LaLNJObuAwZGAcJ7OY0Q","Friday","600","120"
"G1LaLNJObuAwZGAcJ7OY0Q","Sunday","600","1260"
"I4vC08JXAFjXszUZAszh2Q","Saturday","660","60"
"I4vC08JXAFjXszUZAszh2Q","Thursday","660","0"
"I4vC08JXAFjXszUZAszh2Q","Monday","660","0"
"I4vC08JXAFjXszUZAszh2Q","Tuesday","660","0"
"I4vC08JXAFjXszUZAszh2Q","Wednesday","660","0"
"I4vC08JXAFjXszUZAszh2Q","Friday","660","60"
"I4vC08JXAFjXszUZAszh2Q","Sunday","660","0"
"fHGb1TiZbYAFxxwADhIYQw","Saturday","690","1260"
"fHGb1TiZbYAFxxwADhIYQw","Thursday","690","1260"
"fHGb1TiZbYAFxxwADhIYQw","Tuesday","690","1260"
"fHGb1TiZbYAFxxwADhIYQw","Wednesday","690","1260"
"fHGb1TiZbYAFxxwADhIYQw","Friday","690","1260"
"fHGb1TiZbYAFxxwADhIYQw","Sunday","690","1260"
"qfFSS0A5OXUkCbTeC1fYLw","Saturday","420","1080"
"qfFSS0A5OXUkCbTeC1fYLw","Thursday","420","1080"
"qfFSS0A5OXUkCbTeC1fYLw","Monday","420","1080"
"qfFSS0A5OXUkCbTeC1fYLw","Tuesday","420","1080"
"qfFSS0A5OXUkCbTeC1fYLw","Wednesday","420","1080"
"qfFSS0A5OXUkCbTeC1fYLw","Friday","420","1080"
"qfFSS0A5OXUkCbTeC1fYLw","Sunday","420","1080"
"3QhPvyen9kSiAxduT8g3bQ","Saturday","660","1260"
"3QhPvyen9kSiAxduT8g3bQ","Thursday","660","1260"
"3QhPvyen9kSiAxduT8g3bQ","Monday","660","1260"
"3QhPvyen9kSiAxduT8g3bQ","Tuesday","660","1260"
"3QhPvyen9kSiAxduT8g3bQ","Wednesday","660","1260"
"3QhPvyen9kSiAxduT8g3bQ","Friday","660","1260"
"3QhPvyen9kSiAxduT8g3bQ","Sunday","960","1260"
"ekKMQ-L6dHFobFz5d0w7Dg","Saturday","480","900"
"ekKMQ-L6dHFobFz5d0w7Dg","Thursday","420","1080"
"ekKMQ-L6dHFobFz5d0w7Dg","Monday","420","1080"
"ekKMQ-L6dHFobFz5d0w7Dg","Tuesday","420","1080"
"ekKMQ-L6dHFobFz5d0w7Dg","Wednesday","420","1080"
"ekKMQ-L6dHFobFz5d0w7Dg","Friday","420","1080"
"ekKMQ-L6dHFobFz5d0w7Dg","Sunday","480","600"
"N7tU6chZEQqK8LVqYsyzYg","Saturday","660","1320"
"N7tU6chZEQqK8LVqYsyzYg","Thursday","660","1320"
"N7tU6chZEQqK8LVqYsyzYg","Monday","660","1320"
"N7tU6chZEQqK8LVqYsyzYg","Tuesday","660","1320"
"N7tU6chZEQqK8LVqYsyzYg","Wednesday","660","1320"
"N7tU6chZEQqK8LVqYsyzYg","Friday","660","1320"
"N7tU6chZEQqK8LVqYsyzYg","Sunday","660","1320"
"5G_oPzPhlTJ1zMmqywWOUw","Saturday","0","720"
"5G_oPzPhlTJ1zMmqywWOUw","Thursday","0","720"
"5G_oPzPhlTJ1zMmqywWOUw","Monday","0","720"
"5G_oPzPhlTJ1zMmqywWOUw","Tuesday","0","720"
"5G_oPzPhlTJ1zMmqywWOUw","Wednesday","0","720"
"5G_oPzPhlTJ1zMmqywWOUw","Friday","0","720"
"5G_oPzPhlTJ1zMmqywWOUw","Sunday","0","720"
"X0MKVBOwkUucxjNb5XFJVA","Saturday","480","1140"
"X0MKVBOwkUucxjNb5XFJVA","Thursday","480","1140"
"X0MKVBOwkUucxjNb5XFJVA","Monday","480","1140"
"X0MKVBOwkUucxjNb5XFJVA","Tuesday","480","1140"
"X0MKVBOwkUucxjNb5XFJVA","Wednesday","480","1140"
"X0MKVBOwkUucxjNb5XFJVA","Friday","480","1140"
"X0MKVBOwkUucxjNb5XFJVA","Sunday","540","1080"
"AxZgodWs-nWgBTNSALH4yg","Saturday","720","1320"
"AxZgodWs-nWgBTNSALH4yg","Thursday","720","1320"
"AxZgodWs-nWgBTNSALH4yg","Monday","720","1320"
"AxZgodWs-nWgBTNSALH4yg","Tuesday","720","1320"
"AxZgodWs-nWgBTNSALH4yg","Wednesday","720","1320"
"AxZgodWs-nWgBTNSALH4yg","Friday","720","1320"
"AxZgodWs-nWgBTNSALH4yg","Sunday","720","1320"
"zbYJ3J-zJvKqXMSL-nOgog","Saturday","600","1020"
"zbYJ3J-zJvKqXMSL-nOgog","Thursday","600","1080"
"zbYJ3J-zJvKqXMSL-nOgog","Monday","600","1080"
"zbYJ3J-zJvKqXMSL-nOgog","Tuesday","600","1080"
"zbYJ3J-zJvKqXMSL-nOgog","Wednesday","600","1080"
"zbYJ3J-zJvKqXMSL-nOgog","Friday","600","1080"
"zbYJ3J-zJvKqXMSL-nOgog","Sunday","720","1020"
"CdqTxe171tKTOkk8T15GGA","Saturday","420","1140"
"CdqTxe171tKTOkk8T15GGA","Thursday","420","1140"
"CdqTxe171tKTOkk8T15GGA","Monday","420","1140"
"CdqTxe171tKTOkk8T15GGA","Tuesday","420","1140"
"CdqTxe171tKTOkk8T15GGA","Wednesday","420","1140"
"CdqTxe171tKTOkk8T15GGA","Friday","420","1140"
"CdqTxe171tKTOkk8T15GGA","Sunday","420","1140"
"MoDHbrMoGnLhbMIGgZZOwQ","Saturday","360","1170"
"MoDHbrMoGnLhbMIGgZZOwQ","Thursday","360","1170"
"MoDHbrMoGnLhbMIGgZZOwQ","Monday","360","1170"
"MoDHbrMoGnLhbMIGgZZOwQ","Tuesday","360","1170"
"MoDHbrMoGnLhbMIGgZZOwQ","Wednesday","360","1170"
"MoDHbrMoGnLhbMIGgZZOwQ","Friday","360","1170"
"MoDHbrMoGnLhbMIGgZZOwQ","Sunday","360","1170"
"ANPU16A2PHOSOYIq-z1qaA","Saturday","600","1200"
"ANPU16A2PHOSOYIq-z1qaA","Thursday","600","1200"
"ANPU16A2PHOSOYIq-z1qaA","Monday","600","1200"
"ANPU16A2PHOSOYIq-z1qaA","Tuesday","600","1200"
"ANPU16A2PHOSOYIq-z1qaA","Wednesday","600","1200"
"ANPU16A2PHOSOYIq-z1qaA","Friday","600","1200"
"ANPU16A2PHOSOYIq-z1qaA","Sunday","720","1080"
"L986F4_zzBDNf_xCpz2mwQ","Thursday","660","1140"
"L986F4_zzBDNf_xCpz2mwQ","Saturday","660","1140"
"L986F4_zzBDNf_xCpz2mwQ","Tuesday","660","1140"
"L986F4_zzBDNf_xCpz2mwQ","Wednesday","660","1140"
"L986F4_zzBDNf_xCpz2mwQ","Friday","660","1140"
"uPezkdNi_x_SwWlf_2rcMw","Saturday","360","1380"
"uPezkdNi_x_SwWlf_2rcMw","Thursday","360","1380"
"uPezkdNi_x_SwWlf_2rcMw","Monday","360","1380"
"uPezkdNi_x_SwWlf_2rcMw","Tuesday","360","1380"
"uPezkdNi_x_SwWlf_2rcMw","Wednesday","360","1380"
"uPezkdNi_x_SwWlf_2rcMw","Friday","360","1380"
"uPezkdNi_x_SwWlf_2rcMw","Sunday","360","1380"
"puFrm8eNizztqaWr_e32pQ","Saturday","720","1290"
"puFrm8eNizztqaWr_e32pQ","Thursday","540","1260"
"puFrm8eNizztqaWr_e32pQ","Monday","540","1260"
"puFrm8eNizztqaWr_e32pQ","Tuesday","540","1260"
"puFrm8eNizztqaWr_e32pQ","Wednesday","540","1260"
"puFrm8eNizztqaWr_e32pQ","Friday","540","1290"
"kEyCMHBnohaWc81omLDfYg","Saturday","660","900"
"kEyCMHBnohaWc81omLDfYg","Thursday","660","1080"
"kEyCMHBnohaWc81omLDfYg","Monday","660","1080"
"kEyCMHBnohaWc81omLDfYg","Tuesday","660","1080"
"kEyCMHBnohaWc81omLDfYg","Wednesday","660","1080"
"kEyCMHBnohaWc81omLDfYg","Friday","660","1080"
"RCT5joZdjoJfEJOh7__x8A","Thursday","540","1050"
"RCT5joZdjoJfEJOh7__x8A","Monday","540","1050"
"RCT5joZdjoJfEJOh7__x8A","Tuesday","540","1050"
"RCT5joZdjoJfEJOh7__x8A","Wednesday","540","1050"
"RCT5joZdjoJfEJOh7__x8A","Friday","540","1050"
"WFDxa8r0sT2ZnehYTyT1LQ","Saturday","360","360"
"WFDxa8r0sT2ZnehYTyT1LQ","Thursday","360","360"
"WFDxa8r0sT2ZnehYTyT1LQ","Monday","360","360"
"WFDxa8r0sT2ZnehYTyT1LQ","Tuesday","360","360"
"WFDxa8r0sT2ZnehYTyT1LQ","Wednesday","360","360"
"WFDxa8r0sT2ZnehYTyT1LQ","Friday","360","360"
"WFDxa8r0sT2ZnehYTyT1LQ","Sunday","360","360"
"Np09awPGr7LFUve8QFtqZA","Saturday","480","1050"
"Np09awPGr7LFUve8QFtqZA","Thursday","480","1050"
"Np09awPGr7LFUve8QFtqZA","Monday","480","1050"
"Np09awPGr7LFUve8QFtqZA","Tuesday","480","1050"
"Np09awPGr7LFUve8QFtqZA","Wednesday","480","1050"
"Np09awPGr7LFUve8QFtqZA","Friday","480","1050"
"Np09awPGr7LFUve8QFtqZA","Sunday","600","960"
"_viHcOY9w_CitP4oHpZYdg","Saturday","660","0"
"_viHcOY9w_CitP4oHpZYdg","Thursday","660","1380"
"_viHcOY9w_CitP4oHpZYdg","Monday","660","1380"
"_viHcOY9w_CitP4oHpZYdg","Tuesday","660","1380"
"_viHcOY9w_CitP4oHpZYdg","Wednesday","660","1380"
"_viHcOY9w_CitP4oHpZYdg","Friday","660","0"
"_viHcOY9w_CitP4oHpZYdg","Sunday","660","1380"
"wwBzSIjLdQl99_f4ToFLMA","Saturday","660","1080"
"wwBzSIjLdQl99_f4ToFLMA","Thursday","660","1080"
"wwBzSIjLdQl99_f4ToFLMA","Tuesday","660","1080"
"wwBzSIjLdQl99_f4ToFLMA","Wednesday","660","1080"
"wwBzSIjLdQl99_f4ToFLMA","Friday","660","1080"
"wwBzSIjLdQl99_f4ToFLMA","Sunday","720","1080"
"EvtjjnRkHX00rhqgrLwaqA","Saturday","660","1290"
"EvtjjnRkHX00rhqgrLwaqA","Thursday","660","1260"
"EvtjjnRkHX00rhqgrLwaqA","Monday","660","1260"
"EvtjjnRkHX00rhqgrLwaqA","Tuesday","660","1260"
"EvtjjnRkHX00rhqgrLwaqA","Wednesday","660","1260"
"EvtjjnRkHX00rhqgrLwaqA","Friday","660","1290"
"vNsxy_DkMWr8tzCEGR7W8g","Saturday","420","1320"
"vNsxy_DkMWr8tzCEGR7W8g","Thursday","1200","0"
"vNsxy_DkMWr8tzCEGR7W8g","Monday","600","1260"
"vNsxy_DkMWr8tzCEGR7W8g","Tuesday","600","1260"
"vNsxy_DkMWr8tzCEGR7W8g","Wednesday","540","1320"
"vNsxy_DkMWr8tzCEGR7W8g","Friday","720","1320"
"vNsxy_DkMWr8tzCEGR7W8g","Sunday","660","1200"
"pYJ7o-LxNZ3K3KUd8d3pXw","Saturday","420","1140"
"pYJ7o-LxNZ3K3KUd8d3pXw","Thursday","420","1140"
"pYJ7o-LxNZ3K3KUd8d3pXw","Monday","420","1140"
"pYJ7o-LxNZ3K3KUd8d3pXw","Tuesday","420","1140"
"pYJ7o-LxNZ3K3KUd8d3pXw","Wednesday","420","1140"
"pYJ7o-LxNZ3K3KUd8d3pXw","Friday","420","1200"
"pYJ7o-LxNZ3K3KUd8d3pXw","Sunday","540","1020"
"mSXn1hCGpNn8kcNrvQm_Qw","Saturday","720","1320"
"mSXn1hCGpNn8kcNrvQm_Qw","Friday","1080","1320"
"mSXn1hCGpNn8kcNrvQm_Qw","Sunday","660","1290"
"9KjasgCdquqIn3BuuSi9wg","Saturday","540","1110"
"9KjasgCdquqIn3BuuSi9wg","Thursday","540","1140"
"9KjasgCdquqIn3BuuSi9wg","Monday","540","1140"
"9KjasgCdquqIn3BuuSi9wg","Tuesday","540","1140"
"9KjasgCdquqIn3BuuSi9wg","Wednesday","540","1140"
"9KjasgCdquqIn3BuuSi9wg","Friday","540","1140"
"9KjasgCdquqIn3BuuSi9wg","Sunday","600","1020"
"umaboQU2AxRqx8UG4S3ySw","Saturday","540","1140"
"umaboQU2AxRqx8UG4S3ySw","Thursday","540","1200"
"umaboQU2AxRqx8UG4S3ySw","Monday","540","1200"
"umaboQU2AxRqx8UG4S3ySw","Tuesday","540","1200"
"umaboQU2AxRqx8UG4S3ySw","Wednesday","540","1200"
"umaboQU2AxRqx8UG4S3ySw","Friday","540","1200"
"umaboQU2AxRqx8UG4S3ySw","Sunday","600","1080"
"ZV2viRwRRlk0KMwdh7Icxw","Thursday","600","1140"
"ZV2viRwRRlk0KMwdh7Icxw","Monday","480","1020"
"ZV2viRwRRlk0KMwdh7Icxw","Tuesday","480","1020"
"ZV2viRwRRlk0KMwdh7Icxw","Wednesday","480","1020"
"ZV2viRwRRlk0KMwdh7Icxw","Friday","480","840"
"fmuj7u1gflmEjW-h0v9bwg","Saturday","630","1200"
"fmuj7u1gflmEjW-h0v9bwg","Thursday","630","1200"
"fmuj7u1gflmEjW-h0v9bwg","Monday","630","1200"
"fmuj7u1gflmEjW-h0v9bwg","Tuesday","630","1200"
"fmuj7u1gflmEjW-h0v9bwg","Wednesday","630","1200"
"fmuj7u1gflmEjW-h0v9bwg","Friday","630","1200"
"fmuj7u1gflmEjW-h0v9bwg","Sunday","660","1020"
"Im08YKZtolUZZRZjYxoSMg","Saturday","480","1020"
"Im08YKZtolUZZRZjYxoSMg","Thursday","480","1020"
"Im08YKZtolUZZRZjYxoSMg","Monday","480","1020"
"Im08YKZtolUZZRZjYxoSMg","Tuesday","480","1020"
"Im08YKZtolUZZRZjYxoSMg","Wednesday","480","1020"
"Im08YKZtolUZZRZjYxoSMg","Friday","480","1020"
"Im08YKZtolUZZRZjYxoSMg","Sunday","480","1020"
"4VSP4PlU1r09iSC4BLr6tQ","Saturday","420","1320"
"4VSP4PlU1r09iSC4BLr6tQ","Thursday","420","1140"
"4VSP4PlU1r09iSC4BLr6tQ","Monday","420","1140"
"4VSP4PlU1r09iSC4BLr6tQ","Tuesday","420","1140"
"4VSP4PlU1r09iSC4BLr6tQ","Wednesday","420","1140"
"4VSP4PlU1r09iSC4BLr6tQ","Friday","420","1320"
"4VSP4PlU1r09iSC4BLr6tQ","Sunday","420","1140"
"Zruvunhqw7cuyuoe7g09Gw","Saturday","660","1320"
"Zruvunhqw7cuyuoe7g09Gw","Thursday","660","1260"
"Zruvunhqw7cuyuoe7g09Gw","Monday","660","1260"
"Zruvunhqw7cuyuoe7g09Gw","Tuesday","660","1260"
"Zruvunhqw7cuyuoe7g09Gw","Wednesday","660","1260"
"Zruvunhqw7cuyuoe7g09Gw","Friday","660","1320"
"Zruvunhqw7cuyuoe7g09Gw","Sunday","660","1260"
"WwIBWuyavda4DggXh8pPNg","Saturday","660","1080"
"WwIBWuyavda4DggXh8pPNg","Thursday","660","1080"
"WwIBWuyavda4DggXh8pPNg","Tuesday","660","1080"
"WwIBWuyavda4DggXh8pPNg","Wednesday","660","1080"
"WwIBWuyavda4DggXh8pPNg","Friday","660","1080"
"WwIBWuyavda4DggXh8pPNg","Sunday","660","1080"
"irLQOoAp3iOmdIIh_ylDhA","Saturday","480","1020"
"irLQOoAp3iOmdIIh_ylDhA","Thursday","480","1020"
"irLQOoAp3iOmdIIh_ylDhA","Monday","480","1020"
"irLQOoAp3iOmdIIh_ylDhA","Tuesday","480","1020"
"irLQOoAp3iOmdIIh_ylDhA","Wednesday","480","1020"
"irLQOoAp3iOmdIIh_ylDhA","Friday","480","1020"
"_yW2zLQAmqhj2m7rBbpFPw","Saturday","600","1380"
"_yW2zLQAmqhj2m7rBbpFPw","Thursday","600","1380"
"_yW2zLQAmqhj2m7rBbpFPw","Monday","600","1380"
"_yW2zLQAmqhj2m7rBbpFPw","Tuesday","600","1380"
"_yW2zLQAmqhj2m7rBbpFPw","Wednesday","600","1380"
"_yW2zLQAmqhj2m7rBbpFPw","Friday","600","1380"
"_yW2zLQAmqhj2m7rBbpFPw","Sunday","600","1380"
"4oBF6f3NiCYF5VYd8WaELw","Saturday","600","180"
"4oBF6f3NiCYF5VYd8WaELw","Thursday","600","180"
"4oBF6f3NiCYF5VYd8WaELw","Monday","600","180"
"4oBF6f3NiCYF5VYd8WaELw","Tuesday","600","180"
"4oBF6f3NiCYF5VYd8WaELw","Wednesday","600","180"
"4oBF6f3NiCYF5VYd8WaELw","Friday","600","180"
"4oBF6f3NiCYF5VYd8WaELw","Sunday","600","180"
"I98ESrTemwkaVIrN_USx4A","Thursday","360","960"
"I98ESrTemwkaVIrN_USx4A","Monday","360","960"
"I98ESrTemwkaVIrN_USx4A","Tuesday","360","960"
"I98ESrTemwkaVIrN_USx4A","Wednesday","360","960"
"I98ESrTemwkaVIrN_USx4A","Friday","420","720"
"QzC9ePNTrJ5QQwehsmMAWA","Saturday","420","120"
"QzC9ePNTrJ5QQwehsmMAWA","Thursday","420","1380"
"QzC9ePNTrJ5QQwehsmMAWA","Monday","420","1380"
"QzC9ePNTrJ5QQwehsmMAWA","Tuesday","420","1380"
"QzC9ePNTrJ5QQwehsmMAWA","Wednesday","420","1380"
"QzC9ePNTrJ5QQwehsmMAWA","Friday","420","120"
"QzC9ePNTrJ5QQwehsmMAWA","Sunday","420","1380"
"M2dsZugyf8KoGsQegIv-Gg","Saturday","600","1260"
"M2dsZugyf8KoGsQegIv-Gg","Thursday","600","1260"
"M2dsZugyf8KoGsQegIv-Gg","Monday","600","1260"
"M2dsZugyf8KoGsQegIv-Gg","Tuesday","600","1260"
"M2dsZugyf8KoGsQegIv-Gg","Wednesday","600","1260"
"M2dsZugyf8KoGsQegIv-Gg","Friday","600","1260"
"M2dsZugyf8KoGsQegIv-Gg","Sunday","660","1080"
"iBE88ZlQxDcdwT-4jAiRGQ","Thursday","1080","1380"
"iBE88ZlQxDcdwT-4jAiRGQ","Saturday","990","1380"
"iBE88ZlQxDcdwT-4jAiRGQ","Friday","1140","1380"
"Ng2XtElHAKGSRIFeOm7Qjg","Saturday","600","1260"
"Ng2XtElHAKGSRIFeOm7Qjg","Thursday","600","1260"
"Ng2XtElHAKGSRIFeOm7Qjg","Monday","600","1260"
"Ng2XtElHAKGSRIFeOm7Qjg","Tuesday","600","1260"
"Ng2XtElHAKGSRIFeOm7Qjg","Wednesday","600","1260"
"Ng2XtElHAKGSRIFeOm7Qjg","Friday","600","1260"
"Ng2XtElHAKGSRIFeOm7Qjg","Sunday","660","1080"
"lDaRjBglhfWCRMMYbXDMNg","Saturday","420","1320"
"TOdrekhoATZ22I3HGkZ3bQ","Saturday","1320","1320"
"TOdrekhoATZ22I3HGkZ3bQ","Thursday","1320","1320"
"TOdrekhoATZ22I3HGkZ3bQ","Monday","1320","1320"
"TOdrekhoATZ22I3HGkZ3bQ","Tuesday","1320","1320"
"TOdrekhoATZ22I3HGkZ3bQ","Wednesday","1320","1320"
"TOdrekhoATZ22I3HGkZ3bQ","Friday","1320","1320"
"I4bSn5gXsHuSPu7L-d_8nQ","Saturday","1020","1320"
"I4bSn5gXsHuSPu7L-d_8nQ","Thursday","1020","1320"
"I4bSn5gXsHuSPu7L-d_8nQ","Tuesday","1020","1320"
"I4bSn5gXsHuSPu7L-d_8nQ","Wednesday","1020","1320"
"I4bSn5gXsHuSPu7L-d_8nQ","Friday","1020","1320"
"I4bSn5gXsHuSPu7L-d_8nQ","Sunday","1020","1260"
"qmUdYpBe8ZHD8dcjyp9E9Q","Thursday","480","1080"
"qmUdYpBe8ZHD8dcjyp9E9Q","Monday","480","1080"
"qmUdYpBe8ZHD8dcjyp9E9Q","Tuesday","480","1080"
"qmUdYpBe8ZHD8dcjyp9E9Q","Wednesday","480","1080"
