,business_id,full_address,active,city,review_count,business_name,latitude,longitude,state,stars
451,0TVjxgg2-lImlY_6nZfu2A,"755 W Baseline Rd
Tempe, AZ 85283",True,Tempe,7,Arizona Humane Society Thrift Store,33.378198,-111.950134,AZ,4.5
452,0Tyz8wjta4Vkd1Wp-hWw9g,"5450 E High St
Phoenix, AZ 85086",True,Phoenix,5,Inline Business Coach and Advisors,33.675471,-111.96330800000001,AZ,5.0
453,0u0I_UUbsE6kc9so_WlBRQ,"4423 E Thomas Rd Ste A
Phoenix, AZ 85018",True,Phoenix,7,Sprint,33.479649,-111.986848,AZ,3.5
454,0udEgNqy5rLR5pZ4kD19Og,"403 W University Dr
Tempe, AZ 85281",True,Tempe,198,Thai Basil,33.421539,-111.944782,AZ,4.0
455,0UoiVRI6RXedld2gd0i-bA,"19039 S Arizona Ave
Chandler, AZ 85248",True,Chandler,4,Brooksie's Propane,33.273643,-111.8412,AZ,5.0
456,0uP4fNs06SkeZqIm3ZWaZw,"10325 E Riggs Road
Sun Lakes, AZ 85248",True,Sun Lakes,4,Bashas' ,33.218101000000004,-111.85887199999999,AZ,2.5
457,0UZ31UTcOLRKuqPqPe-VBA,"401 E Jefferson
Phoenix, AZ 85004",True,Phoenix,286,Chase Field,33.444798999999996,-112.06666200000001,AZ,4.0
458,0UZdnZKHmCJHqN5cbM2nUw,"3157 W. Chandler, Sp #2
Chandler Fashion Center
Chandler, AZ 85226",True,Chandler,4,Johnny Rockets,33.305662,-111.897529,AZ,3.0
459,0VAYXzrEQExGm-Q8FpIvgQ,"9977 North 90th St
Ste 180
Scottsdale, AZ 85258",True,Scottsdale,3,"Lakin Douglas, MD",33.575564,-111.885325,AZ,5.0
460,0vb_YDCtZo0Yk9zHF7rzSA,"1839 W Indian School Rd
Phoenix, AZ 85015",True,Phoenix,6,Pizza Hut,33.494795,-112.099512,AZ,2.0
461,0vFCASHpp2VBeTuVus4MOg,"702 W Camelback Rd
Ste 1
Phoenix, AZ 85013",True,Phoenix,8,Kyoto Bowl,33.509984,-112.08354299999999,AZ,2.0
462,0VhpuQ8pQcJU5DgNfk1KYA,"14045 W Grand Ave
Ste 707
Surprise, AZ 85374",True,Surprise,3,Design With Cents,33.649654,-112.36627299999999,AZ,2.5
463,0VHXNBdx-XIYUAob6QgtPA,"2435 E Baseline Rd
Phoenix, AZ 85042",True,Phoenix,9,Wal-Mart Neighborhood Market,33.376131,-112.029552,AZ,3.5
464,0vjPlHp1eZPOyb-bcjp-9g,"5110 E McDowell Rd
Phoenix, AZ 85008",True,Phoenix,6,Castaways,33.46566,-111.97161200000001,AZ,4.0
465,0VLZj0f3llL9IkL5GOT3lg,"1649 S Stapley Drive
Suite 106
Mesa, AZ 85204",True,Mesa,6,Charley's Steakery,33.38323,-111.80269399999999,AZ,3.0
466,0VpsHbGLHDVKIKAi0ZliyQ,"1724 E McDowell Rd
Phoenix, AZ 85006",True,Phoenix,12,Karamba Nightclub,33.465763,-112.044552,AZ,3.5
467,0VrsgXhnL7o5QWZ-aG-hqw,"11201 Grand Ave
Youngtown, AZ 85363",True,Youngtown,7,Best Western Inn and Suites of Sun City,33.605731,-112.301042,AZ,3.0
468,0Vty6xYvihX-kmsocY1HWQ,"4435 E Paradise Village Pkwy S
Phoenix, AZ 85032",True,Phoenix,22,Stonecreek Golf Club,33.595172,-111.98489199999999,AZ,2.5
469,0vYp6ITH7FsBtlpFcWTdRA,"5625 E Thomas Rd
Phoenix, AZ 85018",True,Phoenix,5,Walgreens,33.480027,-111.9599,AZ,2.5
470,0VyvlA1mZsDoYd3kkRjevA,"1650 S. Clearview Ave.
Mesa, AZ 85208",True,Mesa,27,Outback Steakhouse,33.385783,-111.67908899999999,AZ,3.0
471,0VZ9kijz5gM38xP6UCZ9uw,"2501 W Happy Valley # 52-1320
Happy Valley Towne Center
Phoenix, AZ 85085",True,Phoenix,6,Supercuts,33.710696,-112.11148100000001,AZ,3.0
472,0vzZ_Bcb02rJljeMU9XkBw,"5061 E Elliot Rd
Phoenix, AZ 85044",True,Phoenix,173,Sakana Sushi & Grill,33.347684,-111.976156,AZ,4.0
473,0w3BMfywLZvPkkv3b6-wfg,"17633 N Cave Creek Rd
Phoenix, AZ 85032",True,Phoenix,5,Brake Masters,33.646856,-112.030697,AZ,3.0
474,0w8fZao3bZYF57vyYoJjZQ,"16816 N 35th Ave
Phoenix, AZ 85053",False,Phoenix,3,Hardtailz,33.638287,-112.134828,AZ,3.5
475,0W9wB0UqefUrZrQh8i7o2Q,"4539 East Thomas Rd
Ste 102
Phoenix, AZ 85018",True,Phoenix,4,Cartridge World,33.479793,-111.98303600000001,AZ,4.5
476,0WCAWRzNCdPHix2zyAEuHg,"Phoenix, AZ 85018",True,Phoenix,3,Adams Fiberglass & Porcelain Repair & Refinishing,33.49622,-111.964173,AZ,4.5
477,0wcIW43ZFTeVFmRMvylZxQ,"8401 S Hardy Dr
Tempe, AZ 85284",True,Tempe,20,Tempe Sports Complex,33.339532,-111.95133799999999,AZ,4.0
478,0Wgkqmf1uJB9AmiQK75qHw,"6149 N Scottsdale Rd
Scottsdale, AZ 85250",True,Scottsdale,16,Slanted Rice Vietnamese Bistro,33.526604,-111.924627,AZ,4.0
479,0WI0ydH2HtFxFswYXhE--w,"13215 W Mcdowell Rd
Goodyear, AZ 85395",True,Goodyear,75,Nakama Sushi Restaurant & Lounge,33.463188,-112.34368,AZ,4.0
480,0wK--zW6Bgqgvnob8Qc77g,"720 W Ray Rd
Gilbert, AZ 85233",True,Gilbert,24,Famous Sam's,33.321486,-111.80526499999999,AZ,3.5
481,0wlMvYeB9-LSZPv-heSF4Q,"1153 W Broadway Rd
Tempe, AZ 85282",True,Tempe,10,Paul's Ace Hardware Stores,33.406917,-111.957897,AZ,4.0
482,0wRPvS-sG5x-pEMKVuDBJg,"172 E Wickenburg Way
Wickenburg, AZ 85390",True,Wickenburg,10,Twin Wheels Cafe,33.969392,-112.729184,AZ,3.0
483,0x0voDMo5yMQI2601ovjOQ,"2149 W Indian School Rd
Phoenix, AZ 85015",True,Phoenix,4,Estrella Taxi,33.494747,-112.106099,AZ,2.0
484,0XBQ658PN6hjE8KGSUl-kw,"2428 E Apache Blvd
Tempe, AZ 85281",True,Tempe,4,The Tea Keeper,33.414915,-111.886447,AZ,2.0
485,0xDNu8EhXAaHVfhHjkYUHQ,"4245 North Drinkwater Boulevard
Scottsdale, AZ 85251",True,Scottsdale,26,HYATT House Scottsdale/Old Town,33.498272,-111.922274,AZ,4.0
486,0xJnnx_oYYZb9pBmzzGIlg,"10160 E Bell Rd
Scottsdale, AZ 85260",True,Scottsdale,10,Cvs Pharmacy,33.640291,-111.878693,AZ,3.0
487,0Xnduj9w6aYHOtN_RlHUng,"2730 E McDowell Rd
Ste 7
Phoenix, AZ 85008",True,Phoenix,17,M B Motors,33.465939,-112.02235,AZ,5.0
488,0xusOkLdNpGZvXmuquFRMg,"7000 E Mayo Boulevard
Phoenix, AZ 85054",False,Phoenix,9,McGrath's Fish House,33.655684,-111.93002800000001,AZ,2.0
489,0xWF7PpTNl-awqg2YGxxFQ,"2501 N 44th St
Phoenix, AZ 85008",True,Phoenix,25,IHOP,33.475115,-111.986452,AZ,3.0
490,0XYKFQI_Cteetvu8226jIQ,"Wickenburg, AZ 85390",True,Wickenburg,3,Jail Tree,33.969452000000004,-112.730069,AZ,3.0
491,0Xz7umPUtAxf6JMHwybnmg,"10290 N 90th St
Scottsdale, AZ 85258",True,Scottsdale,9,D'ambrosio's Hair Design,33.579511,-111.88661299999998,AZ,4.5
492,0YB3QjUCaWlWUkc1Wtd-sg,"1926 W Monona Dr
Phoenix, AZ 85027",True,Phoenix,5,Phoenix Gymnastics & Dance Academy,33.675095,-112.101279,AZ,4.0
493,0yBs5wbVw9gTIDe9Z-rMTg,"7210 E 2nd St
Scottsdale, AZ 85251",False,Scottsdale,41,Bonfire Grill and Bar,33.491695,-111.925624,AZ,4.0
494,0YCV8260mMgN0PxuzAtO3g,"144 N Central Ave
Phoenix, AZ 85004",True,Phoenix,4,Subway,33.450301,-112.074091,AZ,2.5
495,0YEbfeYZXkcTwjos9cgaEA,"32415 North Scottsdale Rd
Scottsdale, AZ 85262",True,Scottsdale,12,Rubio's Fresh Mexican Grill,33.780245,-111.92576899999999,AZ,4.0
496,0YEYPidJcDh-Hgjwaisi5Q,"6039 W Bell Rd
Glendale, AZ 85306",True,Glendale,61,Black Bear Diner,33.638329999999996,-112.189796,AZ,3.5
497,0ylC0tsPUY3yaoXRaCDL3Q,"4949 E Warner Rd
Ste 1
Phoenix, AZ 85044",True,Phoenix,37,Arizona Sandwich Company,33.332316,-111.97750400000001,AZ,4.5
498,0YoQxhMsj3GlGariDDSKfg,"6825 E US Hwy 60
Gold Canyon, AZ 85218",False,Gold Canyon,6,The Garage Pub and Pizza,33.359419,-111.473005,AZ,3.0
499,0ytZOTV8kv67sUWDRgXL_A,"6351 N 27th Ave
Phoenix, AZ 85017",True,Phoenix,3,Sts Simon & Jude Cathedral,33.529751,-112.11672800000001,AZ,4.5
500,0Z5ZdHaqmE1Iu8aTgp2qXg,"454 N Lindsay Rd
Ste 2
Mesa, AZ 85213",False,Mesa,3,Bowl Of Heaven,33.423904,-111.771207,AZ,4.5
501,0zcHBms7sK9IYv4zn_qrqQ,"20455 E Rittenhouse Rd
Queen Creek, AZ 85242",True,Queen Creek,19,Chick-fil-A,33.260057,-111.64224899999999,AZ,4.5
502,0ZHL7v2m2J220jnM_sB6RA,"38238 N 20th St
Phoenix, AZ 85086",True,Phoenix,3,Ryan Hicks Automotive,33.832926,-112.04168700000001,AZ,3.5
503,0zj1T4Zc7l_dXZhO3U-nfw,"15420 N 7th St Ste A
Phoenix, AZ 85022",True,Phoenix,5,Moon Valley Custom Cleaners,33.626466,-112.065955,AZ,3.0
504,0zjzaE5tCH86JnPZwDpfaw,"2765 N. Scottsdale Rd., # 102
Ste 102
Scottsdale, AZ 85257",True,Scottsdale,20,Jamba Juice,33.478716,-111.925591,AZ,3.5
505,0zp6iCXDwn5uSoy5JeirHA,"710 W Elliot Rd
Ste 103
Tempe, AZ 85284",True,Tempe,4,Cut To A T,33.349656,-111.94852900000001,AZ,4.0
506,0_3hrGrrP-J5eeHRwQfZ6w,"1909 W Thunderbird Rd
Phoenix, AZ 85023",True,Phoenix,36,Macayo's Mexican Kitchen,33.61092,-112.10065700000001,AZ,3.5
507,0_vMnSRqc5aZUg1eBk3l2g,"Tempe Marketplace
2000 E Rio Salado Pkwy
Tempe, AZ 85281",True,Tempe,40,Paradise Bakery & Cafe,33.434109,-111.901867,AZ,3.0
508,1-1VcGTL3GyCqUpXZLFTZA,"Chase Field
401 E Jefferson St
Phoenix, AZ 85004",True,Phoenix,58,Friday's Front Row Sports Grill,33.445956,-112.06625,AZ,3.5
509,1-40wS09HcJnJIKRVWRL6g,"1640 N 36th St
Phoenix, AZ 85008",True,Phoenix,6,Pizza Patron,33.466712,-112.004424,AZ,3.0
510,1-dZ9QKeV5bbam2aOrk0lg,"227 E Baseline Rd
Ste 6
Tempe, AZ 85283",False,Tempe,3,Skins Esthetics,33.378223999999996,-111.936102,AZ,5.0
511,106JT5p8e8Chtd0CZpcARw,"1020 E Pecos Rd
Chandler, AZ 85225",False,Chandler,12,Arizona Coffee Connection,33.3181,-111.8332,AZ,4.5
512,10BgGvCMDH-JbYsg8KRLRg,"1020 S Mill Ave
Tempe, AZ 85281",False,Tempe,41,3 Roots Coffee House and Cafe,33.418499,-111.94030500000001,AZ,3.5
513,10VZ8KEshqD5twjcmZ-eaw,"117 W Grant St
Phoenix, AZ 85003",True,Phoenix,10,El Portal Restaurant,33.441144,-112.075902,AZ,3.5
514,11NjTU-TnxoEJICfsJ44Rg,"13516 N 59th Dr
Glendale, AZ 85304",True,Glendale,5,Old Dixie's,33.605478999999995,-112.18668400000001,AZ,5.0
515,11RiiPlMWgSwGf5CSzGdkw,"Phoenix, AZ 85003",True,Phoenix,3,Ladybug Pest Control Specialists,33.449188,-112.0772,AZ,3.5
516,11TvD4sCfA8GEqLDANpbSQ,"4630 E Van Buren St
Phoenix, AZ 85008",True,Phoenix,11,Los Jarritos Restaurant,33.451147,-111.98101899999999,AZ,3.5
517,12-Mzdvqlq3gQZg4SulzDw,"5555 N 7th St
Phoenix, AZ 85013",True,Phoenix,4,Fantastic Sams,33.517587,-112.06479499999999,AZ,2.5
518,12Abu2ipAXn5RfXe9y_pdQ,"20715 N. Pima Road
Market Street at DC Ranch
Scottsdale, AZ 85250",False,Scottsdale,13,Blue Wasabi Sushi & Martini Bar,33.672982,-111.890475,AZ,3.5
519,12srsQVQDykj2LQiCPmLuw,"1959 S. Power Rd.
Suite #106
Mesa, AZ 85206",True,Mesa,4,Subway,33.380303999999995,-111.688796,AZ,2.5
520,12ti55UYaJ82eDTAI-adHA,"285 N Federal St
Chandler, AZ 85226",True,Chandler,11,Michaels Arts & Crafts,33.307627000000004,-111.895376,AZ,2.5
521,12WjqfqjP3hgSUc-O-FnFw,"3060 S 27th Ave
Phoenix, AZ 85009",True,Phoenix,5,City of Phoenix Solid Waste Management Facility,33.417356,-112.12011299999999,AZ,4.0
522,136zvrfN6Kpr9tFj3OMNUQ,"555 N Scottsdale Rd
Ste 105
Tempe, AZ 85281",True,Tempe,48,Panchero's Mexican Grill,33.434259999999995,-111.925288,AZ,3.5
523,13ApBJpR1W7cke__9j74Bw,"15333 W Waddell Rd
Surprise, AZ 85379",True,Surprise,5,Jack in the Box,33.609404,-112.39181200000002,AZ,2.5
524,13HqRPuLUPyxaWWwA9lylQ,"7130 W Chandler Blvd
Ste 17
Chandler, AZ 85226",True,Chandler,4,Slaughter & Associates,33.305363,-111.96581299999998,AZ,5.0
525,13lNc7KSuVHBrUybTR23qw,"11340 W Bell Rd
Ste 118 A
Surprise, AZ 85374",False,Surprise,31,Picazzo's Organic Italian Kitchen,33.639888,-112.30401,AZ,3.5
526,13rbLgqOEV_Ng4W1z6wQog,"1124 Thunderbird St
Glendale, AZ 85307",True,Glendale,3,Firestone Complete Auto Care,33.52956,-112.31442,AZ,3.0
527,13VZKXF7bBuLsLDh_r3g0w,"16380 N 59th Ave
Glendale, AZ 85306",True,Glendale,20,Arizona Department of Motor Vehicles,33.634064,-112.18586200000001,AZ,3.0
528,145SQ_msdQ1yo7J0E63VoA,"1625 N Central Ave
Phoenix, AZ 85004",True,Phoenix,29,Devoured Culinary Classic,33.466978000000005,-112.072569,AZ,4.5
529,14fTII5Rm4PIFYJ-CA4PIQ,"1155 W 23rd St
Ste 5A
Tempe, AZ 85282",True,Tempe,4,TruGreen,33.402793,-111.956584,AZ,2.0
530,14K90G-hbfk795NY7cKxMA,"1524 E Williams Field Rd
Gilbert, AZ 85295",True,Gilbert,111,Blue 32 Sports Grill,33.30725,-111.757319,AZ,4.0
531,14NSxaXBNspIVnsrMYJZVw,"7202 S Central Ave
Phoenix, AZ 85042",True,Phoenix,89,Poncho's Mexican Food,33.380646,-112.07329399999999,AZ,3.5
532,14Ys8nYayXPpUouHsyTN1A,"3751 S Clubhouse Dr
Chandler, AZ 85248",True,Chandler,8,Ocotillo Golf Resort,33.25107,-111.870883,AZ,3.0
533,1621ir5mjVgbHwxCbMAEjg,"927 E University Dr
Tempe, AZ 85281",True,Tempe,67,Thai Rama,33.421915000000006,-111.925242,AZ,3.0
534,166feddAL9YETnzTSUJ8aA,"9201 S Avenida Del Yaqui
Guadalupe, AZ 85283",True,Guadalupe,15,El Yaqui Restaurant,33.363713,-111.96314,AZ,3.5
535,16divAZmHqQqlAnkVrbfSw,"18423 E San Tan Blvd
Ste 1
Queen Creek, AZ 85142",True,Queen Creek,6,Arizona Elite Properties Llc,33.211671,-111.684707,AZ,1.0
536,16myUO2uD2vdFeuQu3OWhg,"13370 W Van Buren Street
Goodyear, AZ 85338",True,Goodyear,5,Papa John's Pizza,33.450323,-112.347225,AZ,3.0
537,16olLTJnCA0Q3B_oft0RvQ,"3131 E Thunderbird Rd
Ste 33
Phoenix, AZ 85032",True,Phoenix,7,Fatcat Ballroom and Dance Company,33.609866,-112.013801,AZ,3.0
538,16orLd_wKfdfh4AxTZu_zQ,"21001 N Tatum Blvd
Ste 1630
Phoenix, AZ 85050",False,Phoenix,8,The Office,33.678615,-111.974607,AZ,3.5
539,16vBOBiEkjuJV88nVK4Tvw,"9115 W Van Buren St
Tolleson, AZ 85353",True,Tolleson,4,Taqueria Y Cenaduria Culiacan,33.450213,-112.255951,AZ,4.5
540,17AGor2KUDMLUV5u5NbTnw,"1900 W Chandler Blvd
Chandler, AZ 85224",True,Chandler,5,UPS Store,33.306062,-111.87485,AZ,3.0
541,17AQhJKGRA3YLeN0pB64cg,"14144 N 100th St
Scottsdale, AZ 85260",False,Scottsdale,8,Coffee Plantation,33.614595,-111.864498,AZ,3.5
542,17DI33J8TkcfzyoiIYLQIw,"6949 E Shea Blvd
Scottsdale, AZ 85253",True,Scottsdale,82,Thai House,33.581569,-111.93128200000001,AZ,3.5
543,18FygiATTjYHyLz8A5Prcw,"13706 W Bell Rd
Surprise, AZ 85374",True,Surprise,5,Pizza Hut,33.638721999999994,-112.352222,AZ,2.5
544,18oecrR4bf-ctLvVGEaSLg,"1650 S Stapley Dr
Mesa, AZ 85204",True,Mesa,29,In-N-Out Burger,33.383382,-111.806509,AZ,4.0
545,18TUn9oiW0k0yB6lheiOvw,"6003 N 16th St
Phoenix, AZ 85016",True,Phoenix,215,TEXAZ Grill,33.523984000000006,-112.04698,AZ,4.0
546,18X496TOlKunSiAnm6z1dg,"1140 W Butte Ave
Florence, AZ 85132",True,Florence,8,The Windmill Winery,33.031301,-111.40196599999999,AZ,4.5
547,19hZVXTJ8nGUMBsuIfgm5g,"1111 E Buckeye Rd
Phoenix, AZ 85034",True,Phoenix,8,Petes Fish & Chips,33.436806,-112.05805,AZ,3.5
548,19Ul92eh3bhOOdP4eXEJVg,"5021 W Indian School Rd
Phoenix, AZ 85031",True,Phoenix,3,Secrets For Adults Only,33.494724,-112.167928,AZ,4.5
549,1ae0Ie7bOia9ZuTqH1Qx0A,"20775 N Pima Rd
Scottsdale, AZ 85255",True,Scottsdale,4,The Breakfast Joynt,33.672138000000004,-111.890491,AZ,4.0
550,1Ah078abmmHwdSksI_RyGg,"6315 E Southern Avenue
Mesa, AZ 85206",True,Mesa,5,The Roomstore,33.392652000000005,-111.694992,AZ,3.0
551,1aIDyM_XKck-IrwP_53jtw,"101 S McClintock Dr
Tempe, AZ 85281",True,Tempe,5,Hon-Amotive,33.428776,-111.908648,AZ,3.5
552,1AMncE6Lxdr6J9PeqZi4nA,"3757 E. Van Buren Street
Phoenix, AZ 85008",True,Phoenix,61,Bill Johnson's Big Apple Restaurants,33.450696,-112.000052,AZ,3.0
553,1Ap6ZNCvyLLKHP0wvCk9yA,"455 N Galvin Pkwy
Phoenix, AZ 85008",True,Phoenix,228,Phoenix Zoo,33.453784000000006,-111.95326399999999,AZ,4.0
554,1AR1oHvHVPihkNWNyQ7wtA,"5255 S Power Rd
Mesa, AZ 85212",True,Mesa,6,McDonald's,33.320425,-111.68638899999999,AZ,3.0
555,1B3-HvNWq61Zjgn4oTbNYg,"21032 S. Ellsworth Loop Rd.
Queen Creek, AZ 85142",True,Queen Creek,3,PetSmart,33.257179,-111.639548,AZ,4.5
556,1b4VPiZlodw9oNUenFr6fQ,"16459 N Scottsdale Rd
Scottsdale, AZ 85254",True,Scottsdale,4,Jos A Bank,33.635783,-111.925327,AZ,3.0
557,1B5vpxnZYXKil_k5d5MpEQ,"3507 W. Peoria Ave.
Phoenix, AZ 85029",True,Phoenix,6,Taco Bell,33.581699,-112.13586299999999,AZ,2.5
558,1BBYTiRHddjgAvDUht5WAg,"2330 W Bethany Home Rd
Phoenix, AZ 85015",True,Phoenix,6,Big Lots,33.525003999999996,-112.10989099999999,AZ,2.5
559,1bLnV57i6UYvG_FSG-7WTg,"11345 W Buckeye Rd
Ste 105
Avondale, AZ 85323",True,Avondale,6,New Wok Chinese Food,33.434115999999996,-112.304277,AZ,3.0
560,1bMesJDIAG9GpRU1SwKMsg,"15420 N 32nd St
#6
Phoenix, AZ 85032",True,Phoenix,4,Vera's Laundromat,33.627052,-112.014003,AZ,4.0
561,1bv8Tn0MJHqzv9WGkn62ww,"4747 N Scottsdale Rd
Ste 1001
Scottsdale, AZ 85251",True,Scottsdale,3,Safari Drive Condominium,33.505102,-111.923854,AZ,3.5
562,1cCF9wHMJIaaQmj7wqRqMg,"7051 E McDowell Rd
Scottsdale, AZ 85257",False,Scottsdale,5,The Nile Cafe,33.465609,-111.929065,AZ,3.0
563,1cGZU2gDewDfEu-bBMZEgQ,"3217 E Greenway Road
Phoenix, AZ 85032",True,Phoenix,16,Los Betos Mexican Food,33.626042,-112.01221799999999,AZ,3.5
564,1CNJeljdT4Ap7B-8ddbkYw,"1649 W Adams St
Phoenix, AZ 85007",True,Phoenix,5,Bolin Memorial Park,33.449227,-112.095179,AZ,4.5
565,1CNKe3H07sLu6rigOpAYsg,"2000 E Rio Salado Pkwy
Tempe, AZ 85281",True,Tempe,120,Dave & Buster's,33.433091999999995,-111.90358,AZ,3.5
566,1crzPdwnlm2zHdQ2nP4n7w,"2502 N 7th St
Phoenix, AZ 85006",True,Phoenix,21,Bell Drapery and Cleaners,33.474961,-112.06538400000001,AZ,4.5
567,1cTI09YZ3uRPXt3YkznuPg,"7146 N 57th Dr
Glendale, AZ 85301",True,Glendale,69,A Touch of European Cafe,33.541418,-112.182553,AZ,4.5
568,1ctVj76TXrHpqX3px49n6A,"13220 W Van Buren St
Ste 110
Goodyear, AZ 85338",True,Goodyear,3,Baskin-Robbins,33.45026,-112.34369199999999,AZ,4.5
569,1CU_ksC32Hz7QmioMH91nQ,"12101 West Blackstone Drive
Peoria, AZ 85383",True,Peoria,9,Blackstone Country Club,33.765181,-112.32068000000001,AZ,4.5
570,1CwRtFemRPSZuoOlEGpqIw,"4747 E Bell Rd
Phoenix, AZ 85032",False,Phoenix,4,Orange Leaf Frozen Yogurt,33.638907,-111.97943500000001,AZ,4.5
571,1cxn2otmg5H8OrKjyCCjAA,"14256 N Northsight Blvd
Ste 120
Scottsdale, AZ 85260",True,Scottsdale,5,Forma Plastic Surgery,33.615428,-111.898859,AZ,4.0
572,1D8_syO-uv648HceEWF38A,"1200 N Alma School Rd
Chandler, AZ 85224",True,Chandler,5,M.D. Pruitt's Home Furnishing,33.323463000000004,-111.85921,AZ,4.5
573,1D9wTe9u0anBT6vrNL7HnQ,"3111 W Chandler Blvd
Ste 2174
Chandler, AZ 85226",True,Chandler,11,Fast-Fix Jewelry and Watch Repairs,33.305681,-111.897553,AZ,3.0
574,1dAObAOdX-yRrvx2MxabjA,"4011 N 7th St
Phoenix, AZ 85014",True,Phoenix,6,Andy's Collision Center,33.493177,-112.064306,AZ,4.0
575,1dC3GSC5bgQf9wEp-bv8PQ,"18271 N  Pima Rd
Scottsdale, AZ 85255",True,Scottsdale,24,AJ's Fine Food - DC Ranch,33.65305,-111.88571599999999,AZ,4.0
576,1DD8NUsVN0oF12ci03CYSg,"2633 E Indian School Rd
Ste 320
Phoenix, AZ 85016",True,Phoenix,3,Michael W Atkins,33.494634000000005,-112.02398799999999,AZ,3.5
577,1dDeTZyftyjjE7IkxGuftg,"8628 E Winnston Cir
Mesa, AZ 85212",True,Mesa,6,Varsity Termite and Pest Control,33.279374,-111.64678899999998,AZ,5.0
578,1DgSbbjaT7z3LCui1zZ1cg,"1858 S Signal Butte Rd
Mesa, AZ 85209",True,Mesa,5,PetSmart,33.381739,-111.600523,AZ,2.5
579,1dHqXuwnQLIEuNyKC6DeMg,"4055 S Arizona Ave
Ste 7
Chandler, AZ 85248",True,Chandler,4,All Brite Dental,33.258734000000004,-111.841214,AZ,5.0
580,1DjRf3AdYpdlC1Df9KD6rA,"1600 S 52st St
Tempe, AZ 85281",True,Tempe,28,Fire + Spice,33.410863,-111.970179,AZ,3.5
581,1Duul3qCnLrNak1Np-iHfw,"1949 W Ray Rd
Chandler, AZ 85224",True,Chandler,200,Pita Jungle,33.319062,-111.87433899999999,AZ,4.0
582,1DXImhJuHhU221oRQ8zJ9g,"3330 N Hayden Road
Scottsdale, AZ 85251",True,Scottsdale,7,Big 5 Sporting Goods,33.487082,-111.90891599999999,AZ,3.0
583,1eBJyYf3JEccqXUFxG1VWQ,"14202 N Scottsdale Rd
Scottsdale, AZ 85254",True,Scottsdale,38,Dilly's Deli Sandwich Shop,33.617273,-111.926576,AZ,3.5
584,1eCgFaDYZRrCxuUErHa_tg,"12000 N Bush Hwy
Mesa, AZ 85215",True,Mesa,12,Saguaro Lake,33.508423,-111.68423999999999,AZ,4.5
585,1EijFh9CwBquhE25Vmpekw,"9821 N 95th St
Ste 110
Scottsdale, AZ 85258",True,Scottsdale,5,"James B Miller, DMD",33.575792,-111.874439,AZ,5.0
586,1eJiyKXx_ruNu6F36BJQCg,"350 S Mill Ave
Tempe, AZ 85281",True,Tempe,90,Mojo Yogurt,33.426955,-111.94011699999999,AZ,4.0
587,1EkTJSMIne48E8LTAOjhvw,"15678 N Frank Lloyd Wright Blv
Scottsdale Towne Center # 115
Scottsdale, AZ 85260",False,Scottsdale,7,Supercuts,33.629502,-111.886629,AZ,4.0
588,1eL_QihxW6XPo7tSFceoDA,"23535 N Scottsdale Road
Suite 101
Scottsdale, AZ 85255",True,Scottsdale,3,Starbuck's Coffee Corporation,33.701267,-111.925303,AZ,4.5
589,1EnMK0EMcRJrzVtB-feNXQ,"8750 E Raintree Dr
Scottsdale, AZ 85260",True,Scottsdale,5,Bank of America,33.618687,-111.89268600000001,AZ,1.5
590,1EPf4WwkjSVMN0VvtfgZhw,"555 N Litchfield Rd
Goodyear, AZ 85338",True,Goodyear,4,The RoomStore - Goodyear,33.453598,-112.35724099999999,AZ,4.0
591,1epH2hHsZ2HoSU8ugWWSOw,"933 E University Dr
Ste 112
Tempe, AZ 85281",True,Tempe,15,Juba,33.421351,-111.924714,AZ,4.0
592,1es60210U2Zho5LzG46Bxg,"3542 W Glendale Ave
Phoenix, AZ 85051",True,Phoenix,20,Queen Nails & Spa,33.539599,-112.13691399999999,AZ,4.0
593,1EznjRSmTFjPeY80ybyyqA,"6710 E Camelback Rd
Ste 220
Scottsdale, AZ 85251",True,Scottsdale,6,Linder Dermatology,33.502194,-111.937238,AZ,4.5
594,1F-pelV0fTduYV_vCrvjLA,"1809 E. Baseline Road
Gilbert, AZ 85233",True,Gilbert,97,Black Bear Diner,33.378608,-111.79233300000001,AZ,3.5
595,1f0g466Geu4nDdJhYQ_Vhg,"3434 W Anthem Wy
Ste 146
Anthem, AZ 85086",True,Anthem,59,Q to U BBQ,33.864429,-112.135305,AZ,4.5
596,1F3wLIHATM_-Ec_E4GAoiw,"4412 N Miller Rd
Scottsdale, AZ 85251",True,Scottsdale,4,Arby's,33.500566,-111.917924,AZ,4.0
597,1f67KfT4jxRkj4m9AmwrMA,"1435 E Warner Rd
Gilbert, AZ 85296",True,Gilbert,6,Fantastic Sams,33.335617,-111.758365,AZ,4.5
598,1FhaKoigneVhlKFQll_ZGA,"7333 E Butherus Dr
#B-100
Scottsdale, AZ 85260",True,Scottsdale,4,Scottsdale Airport Autocare,33.622365,-111.92168400000001,AZ,5.0
599,1FiymySkWsWxDNaUAP1LuQ,"7133 E Stetson Dr
Scottsdale, AZ 85251",False,Scottsdale,24,Sea Saw,33.499499,-111.927402,AZ,4.5
600,1FkRvL3fj2ERBoddXwanTQ,"1641 S Stapley Dr
Mesa, AZ 85204",True,Mesa,5,Starbucks,33.384163,-111.803119,AZ,4.0
